fare,age,family,survived
26.1,67.0,8.0,1
118.63,,3.0,1
47.62,65.0,7.0,0
87.68,69.0,9.0,0
9.43,49.0,6.0,0
103.08,33.0,6.0,0
139.72,19.0,8.0,1
156.8,36.0,9.0,0
167.56,70.0,1.0,0
209.89,15.0,4.0,0
57.79,24.0,2.0,0
34.52,27.0,6.0,0
213.63,49.0,2.0,0
43.37,75.0,4.0,1
243.82,23.0,4.0,0
211.42,33.0,1.0,0
127.71,41.0,0.0,1
245.45,56.0,5.0,1
28.86,29.0,0.0,0
79.25,31.0,8.0,1
161.36,65.0,9.0,1
90.75,18.0,4.0,0
232.45,6.0,0.0,1
21.08,52.0,7.0,0
139.61,,0.0,0
149.76,65.0,,0
164.92,42.0,6.0,0
67.64,68.0,3.0,0
94.32,32.0,,1
211.7,10.0,6.0,0
52.76,69.0,3.0,1
207.58,9.0,4.0,1
142.85,69.0,6.0,1
191.74,61.0,0.0,0
179.83,11.0,2.0,1
55.84,,0.0,0
144.36,74.0,2.0,1
217.59,8.0,1.0,0
110.87,49.0,4.0,1
241.81,24.0,9.0,0
115.79,33.0,4.0,1
39.98,19.0,9.0,1
100.41,2.0,8.0,1
238.17,55.0,7.0,0
83.33,11.0,2.0,0
217.68,17.0,0.0,0
220.91,42.0,,0
90.8,61.0,2.0,0
25.4,,,0
182.52,35.0,8.0,1
81.32,66.0,,0
196.82,,0.0,1
113.45,7.0,8.0,0
123.89,,,1
195.59,43.0,9.0,0
98.68,6.0,4.0,1
113.57,55.0,8.0,0
97.17,21.0,4.0,0
95.0,51.0,2.0,0
133.86,46.0,8.0,0
203.16,35.0,6.0,0
93.63,8.0,6.0,1
133.44,68.0,7.0,0
169.33,16.0,4.0,1
71.01,67.0,1.0,1
72.99,71.0,8.0,1
233.69,64.0,2.0,0
182.27,2.0,1.0,0
146.41,1.0,9.0,0
163.69,58.0,9.0,0
12.18,1.0,4.0,0
156.44,7.0,7.0,0
129.83,69.0,2.0,0
138.71,18.0,,1
93.06,32.0,8.0,0
24.96,45.0,1.0,0
52.37,,,0
237.93,74.0,9.0,0
105.13,73.0,6.0,1
119.34,49.0,2.0,1
17.91,33.0,0.0,1
14.2,71.0,5.0,1
180.71,68.0,1.0,0
136.83,28.0,2.0,0
129.63,53.0,4.0,1
64.57,44.0,7.0,1
187.46,55.0,1.0,1
46.22,10.0,5.0,1
51.53,14.0,0.0,0
117.87,36.0,6.0,1
75.14,34.0,3.0,0
65.63,,,0
163.08,16.0,,0
164.49,37.0,8.0,0
207.01,41.0,2.0,0
107.34,25.0,,0
22.91,8.0,6.0,0
72.05,18.0,3.0,0
245.1,68.0,5.0,0
151.08,48.0,8.0,1
178.89,70.0,9.0,1
6.8,67.0,5.0,0
131.96,,6.0,1
14.19,18.0,5.0,0
144.46,56.0,6.0,0
230.59,23.0,,0
242.26,35.0,,0
137.44,6.0,8.0,1
117.26,26.0,,0
236.53,61.0,5.0,0
170.03,15.0,3.0,0
20.9,32.0,6.0,1
119.1,12.0,6.0,0
63.86,5.0,,1
120.1,64.0,3.0,1
116.59,71.0,7.0,1
147.63,27.0,7.0,1
92.41,79.0,7.0,0
45.25,,7.0,0
128.41,35.0,5.0,1
208.4,,7.0,0
167.68,23.0,5.0,0
87.9,13.0,9.0,0
234.2,3.0,1.0,1
228.49,29.0,2.0,0
56.29,66.0,5.0,0
14.66,64.0,6.0,1
186.62,28.0,,0
207.76,36.0,0.0,0
242.13,6.0,,0
223.01,11.0,5.0,0
152.13,38.0,7.0,0
134.86,34.0,3.0,0
11.82,,9.0,1
65.43,46.0,,1
117.61,29.0,,0
158.98,60.0,6.0,1
141.53,54.0,5.0,0
186.95,69.0,,0
73.54,74.0,6.0,1
143.41,74.0,3.0,0
26.59,9.0,,1
106.35,77.0,6.0,0
188.79,10.0,1.0,0
174.88,75.0,3.0,0
247.71,68.0,3.0,0
73.08,58.0,5.0,0
127.06,52.0,6.0,0
85.73,34.0,,0
112.95,35.0,9.0,1
214.95,33.0,0.0,1
172.63,72.0,,0
221.2,32.0,,0
54.86,55.0,0.0,0
218.97,8.0,2.0,1
19.64,46.0,,0
222.71,14.0,2.0,0
85.62,8.0,,1
82.07,71.0,8.0,0
130.46,77.0,,1
235.47,54.0,7.0,0
16.71,21.0,9.0,1
91.3,75.0,8.0,0
214.86,14.0,,1
102.03,75.0,6.0,0
53.79,2.0,6.0,1
109.07,61.0,6.0,0
99.46,17.0,3.0,1
229.28,78.0,1.0,1
191.67,48.0,1.0,0
128.75,8.0,6.0,0
247.15,56.0,9.0,1
118.99,17.0,6.0,0
19.27,69.0,9.0,1
69.26,12.0,6.0,0
111.84,38.0,7.0,1
43.44,18.0,2.0,0
237.15,26.0,4.0,1
192.88,37.0,5.0,0
70.73,,7.0,0
149.75,41.0,,0
181.76,79.0,9.0,1
235.61,42.0,2.0,0
221.0,76.0,3.0,0
131.22,41.0,5.0,1
194.79,47.0,3.0,0
142.73,14.0,,1
140.41,1.0,3.0,1
33.11,17.0,4.0,0
35.9,55.0,9.0,0
134.74,53.0,6.0,1
70.87,31.0,1.0,0
10.15,62.0,1.0,1
182.1,8.0,,0
12.96,30.0,8.0,0
150.84,77.0,3.0,0
137.1,66.0,4.0,1
242.36,45.0,2.0,1
123.63,18.0,1.0,0
20.58,45.0,9.0,1
140.16,19.0,7.0,0
211.07,77.0,3.0,1
249.23,68.0,,1
110.43,50.0,5.0,1
83.47,25.0,5.0,0
227.13,38.0,1.0,0
51.85,36.0,1.0,1
155.78,68.0,7.0,0
104.4,56.0,6.0,0
15.07,39.0,1.0,1
90.09,63.0,9.0,1
69.98,7.0,0.0,0
173.09,58.0,7.0,0
237.45,59.0,9.0,0
70.67,48.0,1.0,1
203.81,5.0,4.0,1
18.56,36.0,5.0,1
136.84,25.0,9.0,1
22.28,45.0,,1
233.84,19.0,1.0,0
192.76,7.0,9.0,0
166.2,58.0,,1
206.85,66.0,1.0,0
163.64,39.0,5.0,1
242.39,18.0,3.0,1
179.92,1.0,2.0,0
231.54,63.0,5.0,0
131.7,3.0,8.0,0
33.68,21.0,7.0,1
134.4,30.0,1.0,1
36.08,11.0,2.0,0
150.16,22.0,1.0,1
123.21,57.0,9.0,1
157.53,,6.0,0
7.46,30.0,8.0,0
52.74,45.0,0.0,0
125.38,36.0,,0
237.87,72.0,5.0,0
98.98,64.0,3.0,0
108.97,54.0,9.0,1
180.1,68.0,9.0,0
152.93,50.0,0.0,0
78.24,31.0,8.0,0
105.65,29.0,6.0,1
58.34,59.0,6.0,1
241.68,36.0,0.0,1
37.01,77.0,8.0,0
96.1,73.0,7.0,0
11.33,67.0,,0
59.34,76.0,4.0,1
196.22,11.0,3.0,0
54.29,11.0,0.0,1
24.62,26.0,8.0,0
121.24,53.0,7.0,1
7.44,14.0,1.0,0
25.77,64.0,3.0,0
202.87,10.0,3.0,0
194.01,31.0,6.0,1
229.21,36.0,,0
214.36,10.0,7.0,0
172.38,26.0,,0
17.82,20.0,9.0,0
196.8,44.0,3.0,0
212.15,62.0,8.0,0
200.78,73.0,5.0,1
129.58,79.0,2.0,1
62.06,,,0
212.11,71.0,5.0,0
183.15,24.0,7.0,0
245.29,12.0,4.0,0
43.14,60.0,5.0,1
60.29,78.0,,0
56.89,16.0,7.0,1
199.17,29.0,0.0,0
50.79,32.0,2.0,0
21.33,35.0,1.0,1
249.65,43.0,5.0,0
11.08,53.0,7.0,0
209.63,20.0,7.0,0
94.51,8.0,6.0,0
211.2,42.0,6.0,0
140.88,77.0,7.0,1
225.9,70.0,4.0,1
231.92,16.0,2.0,1
7.23,,1.0,0
23.48,53.0,2.0,1
66.34,45.0,2.0,1
168.98,51.0,6.0,0
222.63,6.0,0.0,0
117.69,33.0,6.0,1
153.71,79.0,,1
51.18,,,0
202.22,14.0,1.0,0
242.0,39.0,9.0,1
70.81,63.0,0.0,0
126.23,5.0,8.0,0
26.1,52.0,1.0,1
141.99,16.0,3.0,0
128.18,38.0,8.0,1
40.39,53.0,8.0,1
113.31,77.0,0.0,0
86.86,53.0,1.0,0
132.85,46.0,1.0,0
148.49,15.0,1.0,0
7.08,59.0,7.0,1
191.45,50.0,7.0,0
179.69,9.0,9.0,1
94.74,26.0,7.0,1
17.97,3.0,3.0,0
189.96,47.0,7.0,1
239.02,5.0,6.0,1
63.84,62.0,,1
84.26,5.0,0.0,0
50.03,10.0,2.0,1
146.35,63.0,9.0,0
42.94,25.0,5.0,1
92.27,44.0,0.0,0
175.77,25.0,3.0,0
142.23,30.0,8.0,0
99.68,14.0,6.0,0
107.96,43.0,0.0,0
142.72,28.0,5.0,0
6.44,19.0,5.0,1
24.23,42.0,,0
220.91,20.0,5.0,0
24.08,79.0,9.0,1
178.17,11.0,1.0,0
230.41,54.0,7.0,1
71.32,24.0,6.0,0
95.77,70.0,5.0,0
144.39,17.0,9.0,0
221.02,28.0,5.0,1
235.77,50.0,8.0,1
186.19,55.0,8.0,1
26.22,73.0,9.0,0
168.94,10.0,9.0,1
105.52,21.0,1.0,1
120.32,58.0,2.0,0
17.04,34.0,9.0,1
51.81,43.0,6.0,1
198.68,11.0,,0
116.22,33.0,8.0,0
78.91,58.0,5.0,1
99.08,46.0,0.0,0
214.33,61.0,6.0,1
188.5,62.0,,0
71.72,1.0,,0
33.79,21.0,8.0,0
66.74,62.0,9.0,1
230.59,64.0,9.0,0
147.49,73.0,8.0,0
135.7,56.0,0.0,0
151.12,1.0,5.0,1
94.68,21.0,,1
202.74,22.0,8.0,1
133.21,54.0,2.0,1
33.6,4.0,1.0,0
36.62,65.0,7.0,0
136.53,51.0,,0
234.46,74.0,4.0,1
80.55,63.0,5.0,1
218.04,15.0,9.0,1
192.2,36.0,9.0,1
65.71,29.0,0.0,1
13.9,52.0,6.0,0
29.95,46.0,,0
183.48,69.0,4.0,1
53.92,29.0,8.0,1
95.96,47.0,1.0,0
127.92,25.0,4.0,1
182.74,16.0,1.0,0
32.74,41.0,1.0,0
104.56,65.0,8.0,1
123.84,69.0,6.0,1
137.5,20.0,3.0,0
205.5,69.0,7.0,0
47.06,36.0,3.0,1
202.92,58.0,0.0,0
174.76,48.0,,0
141.19,2.0,2.0,0
176.38,29.0,,0
105.94,16.0,0.0,1
38.91,35.0,1.0,0
168.11,62.0,1.0,0
133.54,4.0,6.0,1
161.65,68.0,3.0,1
87.81,51.0,9.0,0
227.18,33.0,,0
148.91,78.0,1.0,0
25.92,24.0,,0
115.2,75.0,,0
190.31,25.0,9.0,0
199.56,28.0,,1
126.18,7.0,6.0,1
224.21,36.0,7.0,1
70.58,10.0,8.0,1
105.6,36.0,7.0,1
225.16,18.0,5.0,0
224.58,6.0,7.0,0
173.0,7.0,,1
215.45,12.0,1.0,1
26.75,41.0,1.0,0
216.92,63.0,0.0,0
83.55,25.0,9.0,1
48.69,53.0,,0
63.65,33.0,6.0,0
107.4,73.0,2.0,0
66.54,6.0,3.0,0
83.54,62.0,3.0,0
38.07,,3.0,0
77.56,9.0,1.0,1
145.21,67.0,5.0,0
113.25,16.0,0.0,1
89.95,55.0,4.0,0
187.88,40.0,1.0,0
223.91,26.0,8.0,1
190.41,38.0,1.0,1
86.34,35.0,5.0,1
187.39,68.0,3.0,0
42.24,59.0,5.0,0
36.93,14.0,1.0,1
89.68,47.0,1.0,0
202.89,71.0,6.0,1
65.36,72.0,,0
20.5,42.0,2.0,1
37.27,51.0,,1
215.39,19.0,7.0,0
160.28,66.0,6.0,0
67.03,47.0,2.0,1
141.05,65.0,2.0,1
134.26,42.0,6.0,0
165.58,38.0,2.0,0
62.13,13.0,1.0,0
216.78,44.0,6.0,0
80.8,24.0,2.0,0
175.06,30.0,4.0,1
8.95,70.0,6.0,0
96.3,38.0,1.0,1
91.17,23.0,7.0,1
138.15,74.0,1.0,0
22.82,57.0,3.0,0
198.58,79.0,3.0,1
58.36,23.0,7.0,0
170.87,36.0,0.0,0
201.79,57.0,8.0,1
142.66,1.0,5.0,0
186.52,72.0,3.0,0
167.16,3.0,5.0,0
92.1,14.0,5.0,1
203.17,34.0,,0
77.2,70.0,3.0,0
144.95,69.0,7.0,0
187.62,51.0,0.0,1
97.84,29.0,,1
79.18,48.0,4.0,0
117.54,79.0,2.0,1
205.4,79.0,3.0,0
232.83,16.0,7.0,0
138.55,57.0,,1
167.06,10.0,1.0,0
226.3,19.0,7.0,1
29.14,67.0,,1
61.86,36.0,,0
178.68,4.0,1.0,1
206.82,75.0,6.0,0
214.97,33.0,2.0,0
106.7,28.0,,0
26.89,9.0,0.0,1
112.26,75.0,6.0,0
61.53,6.0,2.0,1
76.34,49.0,5.0,1
194.21,76.0,9.0,0
23.5,22.0,7.0,1
207.76,48.0,5.0,0
109.78,21.0,6.0,0
151.04,33.0,5.0,1
26.96,56.0,,0
87.65,29.0,4.0,1
26.98,53.0,8.0,0
240.58,40.0,2.0,0
202.78,74.0,5.0,1
117.61,18.0,,0
59.78,47.0,0.0,0
233.7,13.0,4.0,1
89.43,27.0,3.0,1
44.44,62.0,8.0,0
142.98,74.0,0.0,0
236.22,45.0,3.0,0
5.94,3.0,0.0,1
63.34,22.0,2.0,0
234.92,27.0,,0
46.92,55.0,0.0,1
32.74,67.0,4.0,0
144.7,33.0,5.0,0
216.15,2.0,0.0,0
121.89,,9.0,1
248.67,46.0,9.0,0
171.4,74.0,3.0,0
23.15,33.0,3.0,1
248.24,58.0,0.0,1
104.93,7.0,,0
75.41,15.0,9.0,0
141.68,26.0,4.0,0
79.56,11.0,,0
26.18,38.0,2.0,0
5.35,27.0,8.0,0
115.15,7.0,4.0,0
210.03,1.0,0.0,0
145.22,74.0,4.0,0
249.81,21.0,2.0,0
75.28,79.0,0.0,1
73.71,30.0,2.0,0
44.14,8.0,5.0,1
45.2,3.0,9.0,0
74.87,55.0,4.0,1
199.25,15.0,,0
226.91,,1.0,0
243.9,6.0,4.0,1
61.91,42.0,8.0,0
220.92,50.0,4.0,0
85.42,,4.0,0
32.65,50.0,,0
218.16,30.0,4.0,1
160.85,77.0,7.0,0
45.36,39.0,,0
110.31,12.0,9.0,0
75.38,59.0,2.0,0
185.51,76.0,,0
116.09,44.0,6.0,0
247.37,4.0,6.0,0
18.41,36.0,,1
91.98,48.0,5.0,0
123.07,14.0,8.0,1
128.27,49.0,4.0,1
82.4,67.0,7.0,0
183.66,77.0,9.0,0
219.31,9.0,8.0,0
234.99,21.0,9.0,0
202.25,72.0,9.0,1
213.39,16.0,2.0,1
139.88,16.0,0.0,0
207.34,28.0,1.0,0
79.36,51.0,,1
102.63,56.0,9.0,0
82.64,57.0,,1
119.51,52.0,5.0,0
74.97,46.0,3.0,0
240.59,78.0,8.0,1
81.65,38.0,3.0,0
29.02,48.0,2.0,1
134.07,41.0,4.0,0
18.99,59.0,,1
32.08,67.0,1.0,1
58.75,74.0,2.0,0
118.77,66.0,6.0,0
111.15,27.0,1.0,1
200.92,32.0,0.0,1
186.17,56.0,1.0,1
109.45,10.0,7.0,1
86.76,40.0,7.0,0
82.53,17.0,9.0,1
194.63,58.0,1.0,0
17.76,6.0,5.0,0
8.14,39.0,6.0,0
199.91,18.0,0.0,1
121.9,73.0,6.0,0
37.07,72.0,7.0,1
62.71,42.0,8.0,1
233.46,4.0,,1
215.58,20.0,2.0,0
178.9,28.0,7.0,0
123.15,40.0,2.0,0
132.48,65.0,5.0,1
243.93,44.0,3.0,0
241.61,23.0,6.0,1
57.74,57.0,7.0,0
203.72,47.0,9.0,1
53.32,13.0,5.0,0
57.32,16.0,9.0,1
170.64,55.0,3.0,0
104.23,65.0,7.0,0
233.23,16.0,6.0,1
26.81,37.0,9.0,0
130.32,52.0,7.0,1
230.04,10.0,9.0,0
226.51,38.0,6.0,0
43.35,44.0,,0
94.83,74.0,2.0,1
156.68,54.0,8.0,1
44.05,51.0,6.0,0
242.17,52.0,0.0,0
229.11,,,1
45.9,59.0,0.0,1
34.68,13.0,5.0,1
25.93,41.0,1.0,1
227.81,12.0,,0
52.44,50.0,,1
106.99,57.0,5.0,1
114.97,,4.0,0
151.76,57.0,9.0,1
22.58,54.0,3.0,1
60.56,66.0,8.0,1
233.22,8.0,7.0,0
227.56,63.0,4.0,0
196.42,9.0,0.0,0
9.75,,7.0,0
85.12,63.0,,1
158.85,72.0,,0
72.42,3.0,6.0,1
227.85,73.0,7.0,0
160.3,13.0,0.0,0
22.62,9.0,2.0,0
227.71,52.0,3.0,0
239.65,62.0,5.0,0
24.04,8.0,9.0,1
135.43,,9.0,1
79.32,53.0,8.0,0
101.25,63.0,3.0,0
49.01,57.0,,1
146.63,54.0,8.0,1
239.7,19.0,8.0,0
128.25,67.0,5.0,0
25.31,46.0,,0
156.9,10.0,2.0,0
88.35,18.0,4.0,0
214.7,12.0,2.0,0
111.5,49.0,,1
52.25,23.0,9.0,0
51.82,,9.0,1
193.35,11.0,0.0,0
70.07,73.0,5.0,1
192.97,56.0,6.0,1
55.44,55.0,,1
83.81,25.0,2.0,1
119.04,9.0,9.0,1
236.08,12.0,,0
233.27,11.0,7.0,0
55.68,38.0,3.0,1
92.76,28.0,7.0,1
41.6,8.0,7.0,0
129.95,74.0,5.0,1
117.84,47.0,0.0,0
225.69,36.0,,0
232.85,50.0,3.0,1
98.97,9.0,3.0,0
125.48,60.0,1.0,0
224.58,,,0
202.64,67.0,1.0,1
5.9,53.0,5.0,1
83.41,17.0,4.0,0
108.33,53.0,3.0,0
61.28,28.0,5.0,0
53.9,63.0,3.0,1
14.26,15.0,8.0,1
162.63,19.0,,0
69.32,70.0,6.0,1
17.83,47.0,2.0,1
61.59,71.0,9.0,0
201.47,48.0,,0
213.61,73.0,0.0,0
123.35,20.0,5.0,0
106.94,37.0,1.0,0
244.57,75.0,3.0,0
54.14,2.0,4.0,0
57.76,64.0,7.0,0
76.51,36.0,,0
47.33,5.0,5.0,1
97.94,64.0,,1
228.15,7.0,8.0,1
155.76,70.0,0.0,1
105.93,22.0,,0
233.93,74.0,0.0,0
16.87,46.0,7.0,0
56.52,40.0,3.0,0
143.64,61.0,1.0,1
155.81,46.0,,0
14.69,28.0,7.0,1
103.74,35.0,8.0,0
164.04,1.0,4.0,0
176.03,29.0,2.0,1
161.34,9.0,0.0,0
83.54,9.0,7.0,0
27.91,22.0,5.0,0
109.64,63.0,4.0,0
36.54,66.0,,1
237.17,58.0,,1
121.42,70.0,,0
82.73,55.0,,1
192.74,13.0,6.0,1
127.0,19.0,5.0,0
80.96,,,0
203.93,33.0,9.0,1
217.45,74.0,8.0,1
169.89,65.0,9.0,0
16.51,60.0,1.0,0
143.75,12.0,,0
192.01,,0.0,0
38.44,17.0,7.0,0
61.02,68.0,3.0,1
221.21,29.0,7.0,1
9.93,55.0,7.0,1
189.42,7.0,3.0,0
121.07,44.0,,0
114.46,77.0,4.0,0
6.74,5.0,6.0,0
205.75,60.0,5.0,0
93.16,6.0,0.0,0
137.49,7.0,5.0,0
170.94,46.0,,1
177.14,57.0,8.0,0
239.22,54.0,2.0,0
135.18,46.0,8.0,1
102.93,10.0,4.0,1
238.66,4.0,9.0,0
162.32,67.0,7.0,0
78.05,25.0,8.0,1
35.98,78.0,,0
211.43,61.0,6.0,1
93.73,38.0,9.0,0
166.82,32.0,0.0,0
120.35,23.0,7.0,0
53.74,37.0,6.0,1
152.41,3.0,3.0,1
19.87,13.0,5.0,0
106.27,34.0,9.0,0
138.92,65.0,1.0,0
111.83,76.0,3.0,1
188.42,8.0,7.0,1
207.84,9.0,3.0,0
193.95,28.0,9.0,1
14.51,78.0,3.0,1
52.56,18.0,3.0,0
136.47,42.0,9.0,0
234.03,41.0,8.0,0
209.56,70.0,1.0,1
211.42,33.0,6.0,0
79.29,77.0,2.0,1
110.21,54.0,3.0,1
120.32,36.0,0.0,1
43.56,,2.0,0
12.61,17.0,1.0,1
236.99,10.0,9.0,0
63.97,44.0,6.0,1
63.79,2.0,5.0,0
25.43,14.0,0.0,1
232.48,41.0,7.0,1
147.04,2.0,8.0,1
168.42,19.0,0.0,0
228.34,1.0,,0
89.68,2.0,6.0,0
157.27,27.0,1.0,0
14.51,2.0,5.0,0
50.76,51.0,7.0,1
208.66,10.0,7.0,1
192.86,19.0,9.0,0
90.91,,,1
97.32,48.0,7.0,1
135.72,56.0,5.0,1
5.06,72.0,5.0,1
64.1,56.0,2.0,1
56.02,50.0,1.0,0
66.37,45.0,4.0,1
202.45,,,0
73.52,39.0,,1
51.92,21.0,4.0,1
128.54,55.0,5.0,0
217.08,57.0,5.0,0
64.13,,3.0,0
24.24,70.0,3.0,0
92.32,49.0,,0
188.17,44.0,4.0,1
139.92,35.0,4.0,0
205.11,5.0,8.0,1
240.1,71.0,3.0,0
199.2,74.0,6.0,1
152.93,74.0,4.0,1
125.87,51.0,8.0,0
14.82,,7.0,0
246.16,58.0,7.0,0
98.95,36.0,,0
42.3,10.0,,0
168.34,50.0,2.0,0
74.65,37.0,8.0,0
148.52,20.0,7.0,0
148.76,13.0,2.0,1
114.2,75.0,9.0,0
209.85,19.0,0.0,1
69.92,56.0,,0
114.91,45.0,3.0,1
136.73,60.0,7.0,0
167.59,68.0,5.0,0
197.07,57.0,,0
101.73,54.0,4.0,0
163.28,37.0,8.0,1
41.9,37.0,,0
233.5,14.0,,0
98.85,44.0,5.0,1
183.73,42.0,3.0,0
9.98,1.0,4.0,0
55.27,23.0,5.0,0
124.34,64.0,,0
220.17,28.0,2.0,0
134.18,,0.0,1
232.82,41.0,1.0,0
123.53,60.0,7.0,1
125.16,18.0,3.0,1
34.34,63.0,6.0,1
201.65,61.0,,0
65.51,49.0,9.0,0
225.41,47.0,7.0,0
228.15,39.0,9.0,1
236.11,6.0,8.0,1
132.46,53.0,6.0,0
170.89,76.0,9.0,1
195.74,25.0,,0
37.1,65.0,1.0,1
152.23,5.0,8.0,1
13.4,65.0,9.0,1
126.9,8.0,6.0,1
42.94,39.0,,0
49.82,43.0,4.0,0
94.44,73.0,0.0,0
110.95,5.0,,1
157.68,4.0,,1
23.23,1.0,3.0,0
128.4,56.0,3.0,0
49.74,45.0,6.0,0
145.62,65.0,,0
161.16,3.0,8.0,0
141.39,22.0,6.0,1
185.88,72.0,1.0,0
87.22,56.0,,1
192.45,18.0,1.0,0
111.03,25.0,6.0,1
123.63,48.0,4.0,1
163.79,31.0,9.0,0
9.5,30.0,5.0,1
165.23,66.0,3.0,0
156.55,10.0,4.0,1
80.91,71.0,4.0,1
26.02,,6.0,1
27.28,51.0,3.0,0
231.19,9.0,4.0,0
173.87,54.0,3.0,0
36.14,62.0,3.0,0
92.4,9.0,7.0,1
150.16,9.0,,0
209.72,24.0,8.0,0
15.7,39.0,4.0,0
62.98,75.0,7.0,1
222.99,8.0,2.0,1
7.25,25.0,6.0,0
54.34,66.0,0.0,0
239.96,10.0,4.0,0
155.28,24.0,1.0,0
69.11,59.0,,1
21.41,31.0,5.0,1
11.91,11.0,4.0,1
64.96,6.0,2.0,1
220.96,70.0,0.0,1
106.9,,9.0,1
181.48,39.0,,1
229.98,48.0,9.0,1
104.97,13.0,9.0,0
51.86,59.0,,1
131.69,67.0,4.0,0
227.48,56.0,8.0,1
202.07,41.0,6.0,0
21.13,56.0,0.0,0
174.68,35.0,0.0,0
145.11,38.0,6.0,1
227.33,67.0,6.0,1
35.01,34.0,8.0,1
135.84,76.0,1.0,0
220.47,70.0,6.0,0
105.46,11.0,1.0,0
123.09,27.0,9.0,1
22.26,48.0,9.0,1
73.15,24.0,1.0,1
84.5,18.0,4.0,1
236.55,27.0,8.0,1
74.25,54.0,8.0,0
117.91,55.0,9.0,0
169.47,21.0,0.0,1
44.73,59.0,6.0,0
124.18,34.0,9.0,1
185.94,58.0,9.0,1
217.38,48.0,,0
158.43,54.0,9.0,0
168.92,18.0,9.0,0
35.94,3.0,0.0,1
236.72,24.0,1.0,0
37.48,1.0,5.0,0
194.79,6.0,9.0,1
69.88,19.0,1.0,0
233.73,43.0,1.0,0
181.39,8.0,3.0,0
189.68,69.0,2.0,0
58.67,52.0,7.0,1
113.54,73.0,7.0,1
156.36,47.0,5.0,0
193.64,28.0,3.0,1
30.47,46.0,6.0,0
240.78,4.0,8.0,1
223.1,8.0,1.0,1
71.24,61.0,5.0,0
206.58,17.0,6.0,0
131.99,34.0,,0
118.14,20.0,5.0,1
82.04,74.0,7.0,0
147.34,34.0,6.0,0
183.82,43.0,1.0,0
105.68,10.0,,0
159.16,30.0,3.0,1
176.33,25.0,4.0,1
179.22,57.0,,1
17.73,63.0,,0
215.64,71.0,6.0,0
117.27,47.0,7.0,0
69.29,3.0,,1
64.23,46.0,3.0,0
123.34,,2.0,1
222.27,26.0,3.0,0
97.7,10.0,4.0,1
188.68,34.0,5.0,1
28.72,78.0,1.0,1
121.63,8.0,9.0,0
247.96,55.0,5.0,0
193.76,10.0,8.0,1
56.58,57.0,7.0,1
127.85,79.0,0.0,0
62.24,45.0,8.0,0
105.34,50.0,9.0,1
196.12,64.0,1.0,1
193.95,2.0,0.0,0
60.88,45.0,5.0,0
230.94,62.0,0.0,1
150.18,14.0,5.0,1
98.08,74.0,,0
127.97,15.0,6.0,0
153.24,14.0,6.0,1
142.17,31.0,3.0,0
124.17,29.0,1.0,0
128.71,27.0,6.0,0
48.22,9.0,,0
204.12,20.0,1.0,0
137.73,58.0,1.0,0
37.11,79.0,0.0,1
192.71,,8.0,0
233.45,57.0,5.0,0
237.09,16.0,2.0,0
95.41,75.0,5.0,0
38.2,8.0,,1
132.01,67.0,2.0,1
32.59,19.0,,1
233.83,67.0,9.0,0
49.98,36.0,0.0,0
66.93,60.0,,0
104.63,36.0,5.0,0
98.88,11.0,,0
199.69,51.0,1.0,0
116.8,55.0,4.0,1
46.84,54.0,4.0,1
70.47,17.0,6.0,0
129.73,62.0,4.0,0
41.13,42.0,,1
154.86,24.0,3.0,0
143.61,17.0,9.0,0
180.1,48.0,,0
234.74,70.0,,0
228.5,7.0,4.0,0
236.79,14.0,3.0,0
64.96,11.0,8.0,0
37.23,12.0,1.0,1
79.06,,2.0,0
224.3,,7.0,0
243.15,20.0,3.0,0
215.53,54.0,8.0,0
31.95,55.0,9.0,0
237.12,58.0,9.0,0
108.72,79.0,,0
7.28,30.0,9.0,0
113.39,24.0,8.0,1
16.29,73.0,9.0,0
138.25,3.0,8.0,0
87.95,48.0,0.0,1
120.99,71.0,5.0,1
155.23,22.0,9.0,1
217.86,14.0,5.0,1
167.17,48.0,,0
111.34,29.0,6.0,0
205.76,50.0,6.0,1
226.87,10.0,1.0,1
34.34,71.0,3.0,0
135.32,27.0,0.0,1
74.71,79.0,6.0,0
16.53,28.0,3.0,0
168.79,9.0,8.0,0
216.38,71.0,5.0,0
44.91,26.0,5.0,1
204.04,8.0,,1
214.08,2.0,7.0,0
229.01,57.0,5.0,0
69.99,52.0,5.0,0
226.47,58.0,5.0,0
83.56,,,0
140.32,8.0,4.0,0
17.37,,2.0,0
15.75,2.0,8.0,0
181.49,62.0,1.0,1
113.9,49.0,6.0,1
67.79,20.0,0.0,0
51.65,29.0,9.0,0
169.14,17.0,6.0,1
5.1,74.0,1.0,1
202.44,22.0,4.0,0
24.42,6.0,0.0,0
51.91,62.0,4.0,0
99.63,,3.0,0
123.79,62.0,0.0,0
91.97,12.0,0.0,0
83.57,12.0,6.0,1
241.16,63.0,2.0,0
162.19,16.0,9.0,1
10.74,25.0,8.0,0
110.39,22.0,8.0,0
219.38,76.0,9.0,1
78.86,18.0,,1
28.17,45.0,0.0,0
190.8,68.0,3.0,0
153.47,12.0,0.0,0
144.73,49.0,0.0,0
18.13,33.0,8.0,0
39.42,63.0,4.0,0
157.52,18.0,0.0,0
55.92,54.0,2.0,0
128.5,27.0,6.0,1
138.5,78.0,1.0,0
74.46,,,0
237.36,34.0,1.0,0
211.4,60.0,8.0,1
